frequency,1072.4718468476444,Max_Oxygen_LifeTime
0.925,0.0,0.9222610324862429
0.925,0.0,0.8354936323854438
0.925,0.0,0.8937794547373227
0.925,0.0,0.8558961911295351
0.925,1.30637462577728,0.8011022025584686
0.925,0.0,0.8768566190245626
0.925,0.0,0.786039425613288
0.925,28.77855670248605,0.871715360556165
0.925,0.0,0.7682652868439879
0.925,0.0,0.6706536051478579
0.925,0.0,0.826121487459213
0.925,7.225940459941527,0.8595226246580455
0.9500000000000001,0.0,0.756999965802185
0.9500000000000001,0.2596732517908621,0.5996263281319643
0.9500000000000001,1.7056233750901189,0.6503134556817807
0.9500000000000001,0.0,0.6926939002122696
0.9500000000000001,1.342945119713431,0.6495813437221375
0.9500000000000001,0.0,0.6749216206625076
0.9500000000000001,0.0,0.7543689764892827
0.9500000000000001,4.0550603908959815,0.728255502157546
0.9500000000000001,22.21913815109838,0.7667007536039919
0.9500000000000001,5.747626327294577,0.7121218922267993
0.9500000000000001,15.714714785232225,0.6833471775309519
0.9500000000000001,0.0,0.6767435008733523
0.9750000000000001,0.0,0.6639971565357352
0.9750000000000001,0.2766551781530678,0.6578361677965343
0.9750000000000001,0.0,0.7410251383843576
0.9750000000000001,0.0,0.6801452528853709
0.9750000000000001,0.0,0.7677923478743813
0.9750000000000001,0.0,0.7568352182932528
0.9750000000000001,0.0,0.6923734947121396
0.9750000000000001,0.0,0.7326911868118273
0.9750000000000001,18.51034738536099,0.7103463929033211
0.9750000000000001,0.0,0.7206441672448837
0.9750000000000001,9.072684551366178,0.7774581978423989
0.9750000000000001,0.0,0.7092561377136692
1.0,0.0,0.6593657632027403
1.0,0.0,0.7513962781190606
1.0,0.0,0.6842951858258842
1.0,0.0,0.7677838264515061
1.0,3.7749862374919614,0.7193182338454096
1.0,0.0,0.7245823428269337
1.0,37.16848171781627,0.680413349958925
1.0,0.0,0.7223461794406095
1.0,21.168415170771304,0.7588320717204813
1.0,0.0,0.7386448209277179
1.0,0.0,0.6836524270718239
1.0,6.544102153253365,0.6528426139913172
1.0,0.0,0.6228825085061392
1.0,0.0,0.6944129552537467
